,filename,class_id
0,100648-1-0-0.jpg,1
1,100648-1-1-0.jpg,1
2,100648-1-2-0.jpg,1
3,100648-1-3-0.jpg,1
4,100648-1-4-0.jpg,1
5,100795-3-0-0.jpg,3
6,100795-3-1-0.jpg,3
7,100795-3-1-1.jpg,3
8,100795-3-1-2.jpg,3
9,101382-2-0-10.jpg,2
10,101382-2-0-12.jpg,2
11,101382-2-0-20.jpg,2
12,101382-2-0-21.jpg,2
13,101382-2-0-29.jpg,2
14,101382-2-0-33.jpg,2
15,101382-2-0-42.jpg,2
16,101382-2-0-45.jpg,2
17,102103-3-0-0.jpg,3
18,102103-3-1-0.jpg,3
19,102857-5-0-0.jpg,5
20,102857-5-0-1.jpg,5
21,102857-5-0-10.jpg,5
22,102857-5-0-11.jpg,5
23,102857-5-0-12.jpg,5
24,102857-5-0-13.jpg,5
25,102857-5-0-14.jpg,5
26,102857-5-0-15.jpg,5
27,102857-5-0-16.jpg,5
28,102857-5-0-17.jpg,5
29,102857-5-0-18.jpg,5
30,102857-5-0-19.jpg,5
31,102857-5-0-2.jpg,5
32,102857-5-0-20.jpg,5
33,102857-5-0-21.jpg,5
34,102857-5-0-22.jpg,5
35,102857-5-0-23.jpg,5
36,102857-5-0-24.jpg,5
37,102857-5-0-25.jpg,5
38,102857-5-0-26.jpg,5
39,102857-5-0-27.jpg,5
40,102857-5-0-28.jpg,5
41,102857-5-0-29.jpg,5
42,102857-5-0-3.jpg,5
43,102857-5-0-30.jpg,5
44,102857-5-0-4.jpg,5
45,102857-5-0-5.jpg,5
46,102857-5-0-6.jpg,5
47,102857-5-0-7.jpg,5
48,102857-5-0-8.jpg,5
49,102857-5-0-9.jpg,5
50,103438-5-0-0.jpg,5
51,103438-5-0-1.jpg,5
52,103438-5-0-2.jpg,5
53,106014-5-0-0.jpg,5
54,106014-5-0-1.jpg,5
55,106014-5-0-2.jpg,5
56,106014-5-0-3.jpg,5
57,106014-5-0-4.jpg,5
58,115241-9-0-1.jpg,9
59,115241-9-0-14.jpg,9
60,115241-9-0-2.jpg,9
61,115241-9-0-20.jpg,9
62,115241-9-0-6.jpg,9
63,115241-9-0-8.jpg,9
64,115241-9-0-9.jpg,9
65,115418-9-0-11.jpg,9
66,115418-9-0-12.jpg,9
67,115418-9-0-15.jpg,9
68,115418-9-0-20.jpg,9
69,115418-9-0-29.jpg,9
70,115418-9-0-6.jpg,9
71,11722-3-0-0.jpg,3
72,11722-3-1-0.jpg,3
73,117889-9-0-12.jpg,9
74,117889-9-0-20.jpg,9
75,117889-9-0-30.jpg,9
76,117889-9-0-36.jpg,9
77,117889-9-0-39.jpg,9
78,117889-9-0-40.jpg,9
79,118278-4-0-0.jpg,4
80,118278-4-0-1.jpg,4
81,118278-4-0-10.jpg,4
82,118278-4-0-11.jpg,4
83,118278-4-0-12.jpg,4
84,118278-4-0-13.jpg,4
85,118278-4-0-2.jpg,4
86,118278-4-0-3.jpg,4
87,118278-4-0-4.jpg,4
88,118278-4-0-5.jpg,4
89,118278-4-0-6.jpg,4
90,118278-4-0-7.jpg,4
91,118278-4-0-8.jpg,4
92,118278-4-0-9.jpg,4
93,118558-5-0-0.jpg,5
94,118558-5-0-1.jpg,5
95,118558-5-0-2.jpg,5
96,118558-5-1-0.jpg,5
97,118558-5-1-1.jpg,5
98,118558-5-1-2.jpg,5
99,118558-5-2-0.jpg,5
100,118558-5-2-1.jpg,5
101,118558-5-2-2.jpg,5
102,118558-5-2-3.jpg,5
103,119067-0-0-0.jpg,0
104,119067-0-0-1.jpg,0
105,119067-0-0-2.jpg,0
106,128240-3-0-1.jpg,3
107,128240-3-0-20.jpg,3
108,128240-3-0-39.jpg,3
109,128240-3-0-42.jpg,3
110,128470-3-0-0.jpg,3
111,128470-3-0-1.jpg,3
112,128470-3-0-5.jpg,3
113,128470-3-0-8.jpg,3
114,129750-2-0-3.jpg,2
115,129750-2-0-34.jpg,2
116,129750-2-0-36.jpg,2
117,129750-2-0-37.jpg,2
118,129750-2-0-4.jpg,2
119,129750-2-0-45.jpg,2
120,129750-2-0-46.jpg,2
121,129750-2-0-48.jpg,2
122,136558-9-0-1.jpg,9
123,136558-9-0-2.jpg,9
124,136558-9-1-10.jpg,9
125,136558-9-1-21.jpg,9
126,136558-9-1-26.jpg,9
127,136558-9-1-39.jpg,9
128,138017-9-0-2.jpg,9
129,138017-9-0-9.jpg,9
130,138017-9-1-10.jpg,9
131,138017-9-1-16.jpg,9
132,138017-9-1-4.jpg,9
133,138017-9-1-6.jpg,9
